Form ID	Editor ID	Perk1 EditorID	Perk1 ID	Perk2 EditorID	Perk2 ID	Perk3 EditorID	Perk3 ID	Required Item ID	Required Item Editor ID	Amount	Created Item Form ID	Created Item Editor ID
001A4AE6	co_mod_RailwayRifle_Receiver_Standard							0001FABD	c_Steel	8	0010771B	mod_RailwayRifle_Receiver_Standard
001A4AE6	co_mod_RailwayRifle_Receiver_Standard							0001FAB4	c_Oil	6	0010771B	mod_RailwayRifle_Receiver_Standard
001A4AE6	co_mod_RailwayRifle_Receiver_Standard							0003D294	c_Screws	4	0010771B	mod_RailwayRifle_Receiver_Standard
001A4AE6	co_mod_RailwayRifle_Receiver_Standard							0001FAB0	c_Gears	4	0010771B	mod_RailwayRifle_Receiver_Standard
001A4AE6	co_mod_RailwayRifle_Receiver_Standard							0001FAB3	c_NuclearMaterial	4	0010771B	mod_RailwayRifle_Receiver_Standard
001A4AE5	co_mod_PlasmaGun_Receiver_Standard							0001FAA5	c_Adhesive	1	00100AE6	mod_PlasmaGun_PlasmaReceiver_Standard
001A4AE5	co_mod_PlasmaGun_Receiver_Standard							0001FAB3	c_NuclearMaterial	2	00100AE6	mod_PlasmaGun_PlasmaReceiver_Standard
001A4AE5	co_mod_PlasmaGun_Receiver_Standard							0001FABD	c_Steel	7	00100AE6	mod_PlasmaGun_PlasmaReceiver_Standard
001A4AE5	co_mod_PlasmaGun_Receiver_Standard							0003D294	c_Screws	4	00100AE6	mod_PlasmaGun_PlasmaReceiver_Standard
001A4AE5	co_mod_PlasmaGun_Receiver_Standard							0001FA9F	c_Crystal	2	00100AE6	mod_PlasmaGun_PlasmaReceiver_Standard
001A4AE5	co_mod_PlasmaGun_Receiver_Standard							0001FA9B	c_Circuitry	2	00100AE6	mod_PlasmaGun_PlasmaReceiver_Standard
001A4AE4	co_mod_PlasmaGun_Receiver_MoreDamage_3	Science04	0016578F					0001FAA5	c_Adhesive	8	0019ECCC	mod_PlasmaGun_PlasmaReceiver_MoreDamage3
001A4AE4	co_mod_PlasmaGun_Receiver_MoreDamage_3	Science04	0016578F					0001FAA6	c_Gold	4	0019ECCC	mod_PlasmaGun_PlasmaReceiver_MoreDamage3
001A4AE4	co_mod_PlasmaGun_Receiver_MoreDamage_3	Science04	0016578F					0001FAB3	c_NuclearMaterial	8	0019ECCC	mod_PlasmaGun_PlasmaReceiver_MoreDamage3
001A4AE4	co_mod_PlasmaGun_Receiver_MoreDamage_3	Science04	0016578F					0003D294	c_Screws	4	0019ECCC	mod_PlasmaGun_PlasmaReceiver_MoreDamage3
001A4AE4	co_mod_PlasmaGun_Receiver_MoreDamage_3	Science04	0016578F					0001FA9F	c_Crystal	8	0019ECCC	mod_PlasmaGun_PlasmaReceiver_MoreDamage3
001A4AE4	co_mod_PlasmaGun_Receiver_MoreDamage_3	Science04	0016578F					0001FA9B	c_Circuitry	10	0019ECCC	mod_PlasmaGun_PlasmaReceiver_MoreDamage3
001A4AE4	co_mod_PlasmaGun_Receiver_MoreDamage_3	Science04	0016578F					0001FA91	c_Aluminum	11	0019ECCC	mod_PlasmaGun_PlasmaReceiver_MoreDamage3
001A4AE3	co_mod_PlasmaGun_Receiver_MoreDamage_2	Science02	000264DA					0001FAA6	c_Gold	1	0019ECC9	mod_PlasmaGun_PlasmaReceiver_MoreDamage2
001A4AE3	co_mod_PlasmaGun_Receiver_MoreDamage_2	Science02	000264DA					0001FAA5	c_Adhesive	6	0019ECC9	mod_PlasmaGun_PlasmaReceiver_MoreDamage2
001A4AE3	co_mod_PlasmaGun_Receiver_MoreDamage_2	Science02	000264DA					0001FAB3	c_NuclearMaterial	6	0019ECC9	mod_PlasmaGun_PlasmaReceiver_MoreDamage2
001A4AE3	co_mod_PlasmaGun_Receiver_MoreDamage_2	Science02	000264DA					0003D294	c_Screws	4	0019ECC9	mod_PlasmaGun_PlasmaReceiver_MoreDamage2
001A4AE3	co_mod_PlasmaGun_Receiver_MoreDamage_2	Science02	000264DA					0001FA9F	c_Crystal	6	0019ECC9	mod_PlasmaGun_PlasmaReceiver_MoreDamage2
001A4AE3	co_mod_PlasmaGun_Receiver_MoreDamage_2	Science02	000264DA					0001FA9B	c_Circuitry	8	0019ECC9	mod_PlasmaGun_PlasmaReceiver_MoreDamage2
001A4AE3	co_mod_PlasmaGun_Receiver_MoreDamage_2	Science02	000264DA					0001FA91	c_Aluminum	8	0019ECC9	mod_PlasmaGun_PlasmaReceiver_MoreDamage2
001A4AE2	co_mod_PlasmaGun_Receiver_MoreDamage1_and_BetterCriticals2	Science03	000264DB					0001FAA5	c_Adhesive	6	0019ECCA	mod_PlasmaGun_PlasmaReceiver_MoreDamage1_and_BetterCriticals2
001A4AE2	co_mod_PlasmaGun_Receiver_MoreDamage1_and_BetterCriticals2	Science03	000264DB					0001FAA6	c_Gold	2	0019ECCA	mod_PlasmaGun_PlasmaReceiver_MoreDamage1_and_BetterCriticals2
001A4AE2	co_mod_PlasmaGun_Receiver_MoreDamage1_and_BetterCriticals2	Science03	000264DB					0001FAB3	c_NuclearMaterial	6	0019ECCA	mod_PlasmaGun_PlasmaReceiver_MoreDamage1_and_BetterCriticals2
001A4AE2	co_mod_PlasmaGun_Receiver_MoreDamage1_and_BetterCriticals2	Science03	000264DB					0001FA9F	c_Crystal	6	0019ECCA	mod_PlasmaGun_PlasmaReceiver_MoreDamage1_and_BetterCriticals2
001A4AE2	co_mod_PlasmaGun_Receiver_MoreDamage1_and_BetterCriticals2	Science03	000264DB					0003D294	c_Screws	4	0019ECCA	mod_PlasmaGun_PlasmaReceiver_MoreDamage1_and_BetterCriticals2
001A4AE2	co_mod_PlasmaGun_Receiver_MoreDamage1_and_BetterCriticals2	Science03	000264DB					0001FA9B	c_Circuitry	8	0019ECCA	mod_PlasmaGun_PlasmaReceiver_MoreDamage1_and_BetterCriticals2
001A4AE2	co_mod_PlasmaGun_Receiver_MoreDamage1_and_BetterCriticals2	Science03	000264DB					0001FA91	c_Aluminum	8	0019ECCA	mod_PlasmaGun_PlasmaReceiver_MoreDamage1_and_BetterCriticals2
001A4AE1	co_mod_PlasmaGun_Receiver_MoreDamage1_and_ArmorPiercing2	Science03	000264DB					0001FAA5	c_Adhesive	7	0019ECCB	mod_PlasmaGun_PlasmaReceiver_MoreDamage1_and_ArmorPiercing2
001A4AE1	co_mod_PlasmaGun_Receiver_MoreDamage1_and_ArmorPiercing2	Science03	000264DB					0001FAA6	c_Gold	3	0019ECCB	mod_PlasmaGun_PlasmaReceiver_MoreDamage1_and_ArmorPiercing2
001A4AE1	co_mod_PlasmaGun_Receiver_MoreDamage1_and_ArmorPiercing2	Science03	000264DB					0001FAB3	c_NuclearMaterial	6	0019ECCB	mod_PlasmaGun_PlasmaReceiver_MoreDamage1_and_ArmorPiercing2
001A4AE1	co_mod_PlasmaGun_Receiver_MoreDamage1_and_ArmorPiercing2	Science03	000264DB					0003D294	c_Screws	4	0019ECCB	mod_PlasmaGun_PlasmaReceiver_MoreDamage1_and_ArmorPiercing2
001A4AE1	co_mod_PlasmaGun_Receiver_MoreDamage1_and_ArmorPiercing2	Science03	000264DB					0001FA9F	c_Crystal	6	0019ECCB	mod_PlasmaGun_PlasmaReceiver_MoreDamage1_and_ArmorPiercing2
001A4AE1	co_mod_PlasmaGun_Receiver_MoreDamage1_and_ArmorPiercing2	Science03	000264DB					0001FA9B	c_Circuitry	8	0019ECCB	mod_PlasmaGun_PlasmaReceiver_MoreDamage1_and_ArmorPiercing2
001A4AE1	co_mod_PlasmaGun_Receiver_MoreDamage1_and_ArmorPiercing2	Science03	000264DB					0001FA91	c_Aluminum	8	0019ECCB	mod_PlasmaGun_PlasmaReceiver_MoreDamage1_and_ArmorPiercing2
001A4AE0	co_mod_PlasmaGun_Receiver_MoreDamage1							0001FAA5	c_Adhesive	3	0019ECC6	mod_PlasmaGun_PlasmaReceiver_MoreDamage1
001A4AE0	co_mod_PlasmaGun_Receiver_MoreDamage1							0001FAB3	c_NuclearMaterial	5	0019ECC6	mod_PlasmaGun_PlasmaReceiver_MoreDamage1
001A4AE0	co_mod_PlasmaGun_Receiver_MoreDamage1							0001FABD	c_Steel	8	0019ECC6	mod_PlasmaGun_PlasmaReceiver_MoreDamage1
001A4AE0	co_mod_PlasmaGun_Receiver_MoreDamage1							0001FABB	c_Silver	1	0019ECC6	mod_PlasmaGun_PlasmaReceiver_MoreDamage1
001A4AE0	co_mod_PlasmaGun_Receiver_MoreDamage1							0001FA9F	c_Crystal	5	0019ECC6	mod_PlasmaGun_PlasmaReceiver_MoreDamage1
001A4AE0	co_mod_PlasmaGun_Receiver_MoreDamage1							0003D294	c_Screws	4	0019ECC6	mod_PlasmaGun_PlasmaReceiver_MoreDamage1
001A4AE0	co_mod_PlasmaGun_Receiver_MoreDamage1							0001FA9B	c_Circuitry	6	0019ECC6	mod_PlasmaGun_PlasmaReceiver_MoreDamage1
001A4ADF	co_mod_PlasmaGun_Receiver_BetteCriticals2	Science02	000264DA					0001FAA5	c_Adhesive	4	0019ECC7	mod_PlasmaGun_PlasmaReceiver_BetterCriticals2
001A4ADF	co_mod_PlasmaGun_Receiver_BetteCriticals2	Science02	000264DA					0001FABD	c_Steel	8	0019ECC7	mod_PlasmaGun_PlasmaReceiver_BetterCriticals2
001A4ADF	co_mod_PlasmaGun_Receiver_BetteCriticals2	Science02	000264DA					0001FAB3	c_NuclearMaterial	5	0019ECC7	mod_PlasmaGun_PlasmaReceiver_BetterCriticals2
001A4ADF	co_mod_PlasmaGun_Receiver_BetteCriticals2	Science02	000264DA					0001FABB	c_Silver	2	0019ECC7	mod_PlasmaGun_PlasmaReceiver_BetterCriticals2
001A4ADF	co_mod_PlasmaGun_Receiver_BetteCriticals2	Science02	000264DA					0003D294	c_Screws	4	0019ECC7	mod_PlasmaGun_PlasmaReceiver_BetterCriticals2
001A4ADF	co_mod_PlasmaGun_Receiver_BetteCriticals2	Science02	000264DA					0001FA9F	c_Crystal	5	0019ECC7	mod_PlasmaGun_PlasmaReceiver_BetterCriticals2
001A4ADF	co_mod_PlasmaGun_Receiver_BetteCriticals2	Science02	000264DA					0001FA9B	c_Circuitry	6	0019ECC7	mod_PlasmaGun_PlasmaReceiver_BetterCriticals2
001A4ADE	co_mod_PlasmaGun_Receiver_BetteCriticals1							0001FAA5	c_Adhesive	2	0019ECC4	mod_PlasmaGun_PlasmaReceiver_BetterCriticals1
001A4ADE	co_mod_PlasmaGun_Receiver_BetteCriticals1							0001FABD	c_Steel	7	0019ECC4	mod_PlasmaGun_PlasmaReceiver_BetterCriticals1
001A4ADE	co_mod_PlasmaGun_Receiver_BetteCriticals1							0001FAB3	c_NuclearMaterial	3	0019ECC4	mod_PlasmaGun_PlasmaReceiver_BetterCriticals1
001A4ADE	co_mod_PlasmaGun_Receiver_BetteCriticals1							0001FA9F	c_Crystal	2	0019ECC4	mod_PlasmaGun_PlasmaReceiver_BetterCriticals1
001A4ADE	co_mod_PlasmaGun_Receiver_BetteCriticals1							0003D294	c_Screws	4	0019ECC4	mod_PlasmaGun_PlasmaReceiver_BetterCriticals1
001A4ADE	co_mod_PlasmaGun_Receiver_BetteCriticals1							0001FA9B	c_Circuitry	3	0019ECC4	mod_PlasmaGun_PlasmaReceiver_BetterCriticals1
001A4ADD	co_mod_PlasmaGun_Receiver_ArmorPiercing2	Science02	000264DA					0001FAA5	c_Adhesive	5	0019ECC8	mod_PlasmaGun_PlasmaReceiver_ArmorPiercing2
001A4ADD	co_mod_PlasmaGun_Receiver_ArmorPiercing2	Science02	000264DA					0001FABB	c_Silver	3	0019ECC8	mod_PlasmaGun_PlasmaReceiver_ArmorPiercing2
001A4ADD	co_mod_PlasmaGun_Receiver_ArmorPiercing2	Science02	000264DA					0001FAB3	c_NuclearMaterial	5	0019ECC8	mod_PlasmaGun_PlasmaReceiver_ArmorPiercing2
001A4ADD	co_mod_PlasmaGun_Receiver_ArmorPiercing2	Science02	000264DA					0001FABD	c_Steel	8	0019ECC8	mod_PlasmaGun_PlasmaReceiver_ArmorPiercing2
001A4ADD	co_mod_PlasmaGun_Receiver_ArmorPiercing2	Science02	000264DA					0003D294	c_Screws	4	0019ECC8	mod_PlasmaGun_PlasmaReceiver_ArmorPiercing2
001A4ADD	co_mod_PlasmaGun_Receiver_ArmorPiercing2	Science02	000264DA					0001FA9F	c_Crystal	5	0019ECC8	mod_PlasmaGun_PlasmaReceiver_ArmorPiercing2
001A4ADD	co_mod_PlasmaGun_Receiver_ArmorPiercing2	Science02	000264DA					0001FA9B	c_Circuitry	6	0019ECC8	mod_PlasmaGun_PlasmaReceiver_ArmorPiercing2
001A4ADC	co_mod_PlasmaGun_Receiver_ArmorPiercing1							0001FAA5	c_Adhesive	2	0019ECC5	mod_PlasmaGun_PlasmaReceiver_ArmorPiercing1
001A4ADC	co_mod_PlasmaGun_Receiver_ArmorPiercing1							0001FAB3	c_NuclearMaterial	3	0019ECC5	mod_PlasmaGun_PlasmaReceiver_ArmorPiercing1
001A4ADC	co_mod_PlasmaGun_Receiver_ArmorPiercing1							0001FABD	c_Steel	7	0019ECC5	mod_PlasmaGun_PlasmaReceiver_ArmorPiercing1
001A4ADC	co_mod_PlasmaGun_Receiver_ArmorPiercing1							0003D294	c_Screws	4	0019ECC5	mod_PlasmaGun_PlasmaReceiver_ArmorPiercing1
001A4ADC	co_mod_PlasmaGun_Receiver_ArmorPiercing1							0001FA9F	c_Crystal	3	0019ECC5	mod_PlasmaGun_PlasmaReceiver_ArmorPiercing1
001A4ADC	co_mod_PlasmaGun_Receiver_ArmorPiercing1							0001FA9B	c_Circuitry	3	0019ECC5	mod_PlasmaGun_PlasmaReceiver_ArmorPiercing1
001A4ADB	co_mod_PlasmaGun_Barrel_Spin_B	Science03	000264DB					0001FAA5	c_Adhesive	6	0019ECC3	mod_PlasmaGun_BarrelPlasma_Spin_B
001A4ADB	co_mod_PlasmaGun_Barrel_Spin_B	Science03	000264DB					0001FAA4	c_Glass	6	0019ECC3	mod_PlasmaGun_BarrelPlasma_Spin_B
001A4ADB	co_mod_PlasmaGun_Barrel_Spin_B	Science03	000264DB					0001FAA6	c_Gold	4	0019ECC3	mod_PlasmaGun_BarrelPlasma_Spin_B
001A4ADB	co_mod_PlasmaGun_Barrel_Spin_B	Science03	000264DB					0001FAB4	c_Oil	2	0019ECC3	mod_PlasmaGun_BarrelPlasma_Spin_B
001A4ADB	co_mod_PlasmaGun_Barrel_Spin_B	Science03	000264DB					0001FABC	c_Springs	6	0019ECC3	mod_PlasmaGun_BarrelPlasma_Spin_B
001A4ADB	co_mod_PlasmaGun_Barrel_Spin_B	Science03	000264DB					0001FAA0	c_FiberOptics	4	0019ECC3	mod_PlasmaGun_BarrelPlasma_Spin_B
001A4ADB	co_mod_PlasmaGun_Barrel_Spin_B	Science03	000264DB					0001FA9F	c_Crystal	3	0019ECC3	mod_PlasmaGun_BarrelPlasma_Spin_B
001A4ADB	co_mod_PlasmaGun_Barrel_Spin_B	Science03	000264DB					0003D294	c_Screws	6	0019ECC3	mod_PlasmaGun_BarrelPlasma_Spin_B
001A4ADB	co_mod_PlasmaGun_Barrel_Spin_B	Science03	000264DB					0001FA91	c_Aluminum	8	0019ECC3	mod_PlasmaGun_BarrelPlasma_Spin_B
001A4ADB	co_mod_PlasmaGun_Barrel_Spin_B	Science03	000264DB					0001FAB0	c_Gears	8	0019ECC3	mod_PlasmaGun_BarrelPlasma_Spin_B
001A4ADB	co_mod_PlasmaGun_Barrel_Spin_B	Science03	000264DB					0001FA9B	c_Circuitry	5	0019ECC3	mod_PlasmaGun_BarrelPlasma_Spin_B
001A4ADA	co_mod_PlasmaGun_Barrel_Sniper_B	Science03	000264DB					0001FAA6	c_Gold	5	0019ECC2	mod_PlasmaGun_BarrelPlasma_Sniper_B
001A4ADA	co_mod_PlasmaGun_Barrel_Sniper_B	Science03	000264DB					0001FAA5	c_Adhesive	6	0019ECC2	mod_PlasmaGun_BarrelPlasma_Sniper_B
001A4ADA	co_mod_PlasmaGun_Barrel_Sniper_B	Science03	000264DB					0001FA9F	c_Crystal	8	0019ECC2	mod_PlasmaGun_BarrelPlasma_Sniper_B
001A4ADA	co_mod_PlasmaGun_Barrel_Sniper_B	Science03	000264DB					0003D294	c_Screws	7	0019ECC2	mod_PlasmaGun_BarrelPlasma_Sniper_B
001A4ADA	co_mod_PlasmaGun_Barrel_Sniper_B	Science03	000264DB					0001FAA0	c_FiberOptics	6	0019ECC2	mod_PlasmaGun_BarrelPlasma_Sniper_B
001A4ADA	co_mod_PlasmaGun_Barrel_Sniper_B	Science03	000264DB					0001FA91	c_Aluminum	11	0019ECC2	mod_PlasmaGun_BarrelPlasma_Sniper_B
001A4ADA	co_mod_PlasmaGun_Barrel_Sniper_B	Science03	000264DB					0001FA9B	c_Circuitry	6	0019ECC2	mod_PlasmaGun_BarrelPlasma_Sniper_B
001A4AD9	co_mod_PlasmaGun_Barrel_Shotgun_B	Science03	000264DB					0001FAA5	c_Adhesive	5	0019ECC1	mod_PlasmaGun_BarrelPlasma_Shotgun_B
001A4AD9	co_mod_PlasmaGun_Barrel_Shotgun_B	Science03	000264DB					0001FABB	c_Silver	5	0019ECC1	mod_PlasmaGun_BarrelPlasma_Shotgun_B
001A4AD9	co_mod_PlasmaGun_Barrel_Shotgun_B	Science03	000264DB					0001FAA0	c_FiberOptics	2	0019ECC1	mod_PlasmaGun_BarrelPlasma_Shotgun_B
001A4AD9	co_mod_PlasmaGun_Barrel_Shotgun_B	Science03	000264DB					0003D294	c_Screws	5	0019ECC1	mod_PlasmaGun_BarrelPlasma_Shotgun_B
001A4AD9	co_mod_PlasmaGun_Barrel_Shotgun_B	Science03	000264DB					0001FA9F	c_Crystal	5	0019ECC1	mod_PlasmaGun_BarrelPlasma_Shotgun_B
001A4AD9	co_mod_PlasmaGun_Barrel_Shotgun_B	Science03	000264DB					0001FA9B	c_Circuitry	4	0019ECC1	mod_PlasmaGun_BarrelPlasma_Shotgun_B
001A4AD9	co_mod_PlasmaGun_Barrel_Shotgun_B	Science03	000264DB					0001FA91	c_Aluminum	6	0019ECC1	mod_PlasmaGun_BarrelPlasma_Shotgun_B
001A4AD8	co_mod_PlasmaGun_Barrel_Short_B	Science02	000264DA					0001FAA5	c_Adhesive	4	0019ECC0	mod_PlasmaGun_BarrelPlasma_Short_B
001A4AD8	co_mod_PlasmaGun_Barrel_Short_B	Science02	000264DA					0001FABB	c_Silver	4	0019ECC0	mod_PlasmaGun_BarrelPlasma_Short_B
001A4AD8	co_mod_PlasmaGun_Barrel_Short_B	Science02	000264DA					0003D294	c_Screws	3	0019ECC0	mod_PlasmaGun_BarrelPlasma_Short_B
001A4AD8	co_mod_PlasmaGun_Barrel_Short_B	Science02	000264DA					0001FAA0	c_FiberOptics	1	0019ECC0	mod_PlasmaGun_BarrelPlasma_Short_B
001A4AD8	co_mod_PlasmaGun_Barrel_Short_B	Science02	000264DA					0001FA9F	c_Crystal	4	0019ECC0	mod_PlasmaGun_BarrelPlasma_Short_B
001A4AD8	co_mod_PlasmaGun_Barrel_Short_B	Science02	000264DA					0001FA9B	c_Circuitry	3	0019ECC0	mod_PlasmaGun_BarrelPlasma_Short_B
001A4AD8	co_mod_PlasmaGun_Barrel_Short_B	Science02	000264DA					0001FA91	c_Aluminum	3	0019ECC0	mod_PlasmaGun_BarrelPlasma_Short_B
001A4AD5	co_mod_PipeRevolver_Scope_ScopeLong_Recon	GunNut03	0004A0DC	Science01	000264D9			0003D294	c_Screws	4	001651D2	mod_PipeRevolver_Scope_ScopeLong_Recon
001A4AD5	co_mod_PipeRevolver_Scope_ScopeLong_Recon	GunNut03	0004A0DC	Science01	000264D9			0001FAB3	c_NuclearMaterial	4	001651D2	mod_PipeRevolver_Scope_ScopeLong_Recon
001A4AD5	co_mod_PipeRevolver_Scope_ScopeLong_Recon	GunNut03	0004A0DC	Science01	000264D9			0001FA9F	c_Crystal	5	001651D2	mod_PipeRevolver_Scope_ScopeLong_Recon
001A4AD5	co_mod_PipeRevolver_Scope_ScopeLong_Recon	GunNut03	0004A0DC	Science01	000264D9			0001FA9B	c_Circuitry	3	001651D2	mod_PipeRevolver_Scope_ScopeLong_Recon
001A4AD5	co_mod_PipeRevolver_Scope_ScopeLong_Recon	GunNut03	0004A0DC	Science01	000264D9			0001FAA0	c_FiberOptics	3	001651D2	mod_PipeRevolver_Scope_ScopeLong_Recon
001A4AD5	co_mod_PipeRevolver_Scope_ScopeLong_Recon	GunNut03	0004A0DC	Science01	000264D9			0001FAA5	c_Adhesive	6	001651D2	mod_PipeRevolver_Scope_ScopeLong_Recon
001A4AD3	co_mod_PipeRevolver_Scope_ScopeShort_NV	GunNut02	0004A0DB	Science01	000264D9			0001FAB3	c_NuclearMaterial	1	001651DE	mod_PipeRevolver_Scope_ScopeShort_NV
001A4AD3	co_mod_PipeRevolver_Scope_ScopeShort_NV	GunNut02	0004A0DB	Science01	000264D9			0003D294	c_Screws	2	001651DE	mod_PipeRevolver_Scope_ScopeShort_NV
001A4AD3	co_mod_PipeRevolver_Scope_ScopeShort_NV	GunNut02	0004A0DB	Science01	000264D9			0001FABB	c_Silver	2	001651DE	mod_PipeRevolver_Scope_ScopeShort_NV
001A4AD3	co_mod_PipeRevolver_Scope_ScopeShort_NV	GunNut02	0004A0DB	Science01	000264D9			0001FAA4	c_Glass	2	001651DE	mod_PipeRevolver_Scope_ScopeShort_NV
001A4AD3	co_mod_PipeRevolver_Scope_ScopeShort_NV	GunNut02	0004A0DB	Science01	000264D9			0001FAA5	c_Adhesive	3	001651DE	mod_PipeRevolver_Scope_ScopeShort_NV
001A4AD2	co_mod_PipeRevolver_Scope_ScopeMedium_NV	GunNut02	0004A0DB	Science01	000264D9			0001FAB3	c_NuclearMaterial	2	001651DD	mod_PipeRevolver_Scope_ScopeMedium_NV
001A4AD2	co_mod_PipeRevolver_Scope_ScopeMedium_NV	GunNut02	0004A0DB	Science01	000264D9			0001FABB	c_Silver	3	001651DD	mod_PipeRevolver_Scope_ScopeMedium_NV
001A4AD2	co_mod_PipeRevolver_Scope_ScopeMedium_NV	GunNut02	0004A0DB	Science01	000264D9			0003D294	c_Screws	3	001651DD	mod_PipeRevolver_Scope_ScopeMedium_NV
001A4AD2	co_mod_PipeRevolver_Scope_ScopeMedium_NV	GunNut02	0004A0DB	Science01	000264D9			0001FAA5	c_Adhesive	5	001651DD	mod_PipeRevolver_Scope_ScopeMedium_NV
001A4AD2	co_mod_PipeRevolver_Scope_ScopeMedium_NV	GunNut02	0004A0DB	Science01	000264D9			0001FAA4	c_Glass	4	001651DD	mod_PipeRevolver_Scope_ScopeMedium_NV
001A4AD2	co_mod_PipeRevolver_Scope_ScopeMedium_NV	GunNut02	0004A0DB	Science01	000264D9			0001FAA0	c_FiberOptics	1	001651DD	mod_PipeRevolver_Scope_ScopeMedium_NV
001A4AD2	co_mod_PipeRevolver_Scope_ScopeMedium_NV	GunNut02	0004A0DB	Science01	000264D9			0001FA9B	c_Circuitry	1	001651DD	mod_PipeRevolver_Scope_ScopeMedium_NV
001A4AD1	co_mod_PipeRevolver_Scope_ScopeLong_NV	GunNut03	0004A0DC	Science01	000264D9			0003D294	c_Screws	3	001651DC	mod_PipeRevolver_Scope_ScopeLong_NV
001A4AD1	co_mod_PipeRevolver_Scope_ScopeLong_NV	GunNut03	0004A0DC	Science01	000264D9			0001FA9B	c_Circuitry	2	001651DC	mod_PipeRevolver_Scope_ScopeLong_NV
001A4AD1	co_mod_PipeRevolver_Scope_ScopeLong_NV	GunNut03	0004A0DC	Science01	000264D9			0001FAA5	c_Adhesive	6	001651DC	mod_PipeRevolver_Scope_ScopeLong_NV
001A4AD1	co_mod_PipeRevolver_Scope_ScopeLong_NV	GunNut03	0004A0DC	Science01	000264D9			0001FAA4	c_Glass	5	001651DC	mod_PipeRevolver_Scope_ScopeLong_NV
001A4AD1	co_mod_PipeRevolver_Scope_ScopeLong_NV	GunNut03	0004A0DC	Science01	000264D9			0001FAA0	c_FiberOptics	2	001651DC	mod_PipeRevolver_Scope_ScopeLong_NV
001A4AD1	co_mod_PipeRevolver_Scope_ScopeLong_NV	GunNut03	0004A0DC	Science01	000264D9			0001FAB3	c_NuclearMaterial	3	001651DC	mod_PipeRevolver_Scope_ScopeLong_NV
001A4AD0	co_mod_PipeRevolver_Scope_ScopeLong	GunNut02	0004A0DB					0001FAA5	c_Adhesive	3	001651D4	mod_PipeRevolver_Scope_ScopeLong
001A4AD0	co_mod_PipeRevolver_Scope_ScopeLong	GunNut02	0004A0DB					0003D294	c_Screws	2	001651D4	mod_PipeRevolver_Scope_ScopeLong
001A4AD0	co_mod_PipeRevolver_Scope_ScopeLong	GunNut02	0004A0DB					0001FAA4	c_Glass	4	001651D4	mod_PipeRevolver_Scope_ScopeLong
001A4AD0	co_mod_PipeRevolver_Scope_ScopeLong	GunNut02	0004A0DB					0001FA91	c_Aluminum	4	001651D4	mod_PipeRevolver_Scope_ScopeLong
001A4ACF	co_mod_PipeGun_Scope_ScopeLong_Recon	GunNut02	0004A0DB	Science01	000264D9			0001FAB3	c_NuclearMaterial	4	001651D1	mod_PipeGun_Scope_ScopeLong_Recon
001A4ACF	co_mod_PipeGun_Scope_ScopeLong_Recon	GunNut02	0004A0DB	Science01	000264D9			0003D294	c_Screws	4	001651D1	mod_PipeGun_Scope_ScopeLong_Recon
001A4ACF	co_mod_PipeGun_Scope_ScopeLong_Recon	GunNut02	0004A0DB	Science01	000264D9			0001FA9B	c_Circuitry	3	001651D1	mod_PipeGun_Scope_ScopeLong_Recon
001A4ACF	co_mod_PipeGun_Scope_ScopeLong_Recon	GunNut02	0004A0DB	Science01	000264D9			0001FA9F	c_Crystal	5	001651D1	mod_PipeGun_Scope_ScopeLong_Recon
001A4ACF	co_mod_PipeGun_Scope_ScopeLong_Recon	GunNut02	0004A0DB	Science01	000264D9			0001FAA0	c_FiberOptics	3	001651D1	mod_PipeGun_Scope_ScopeLong_Recon
001A4ACF	co_mod_PipeGun_Scope_ScopeLong_Recon	GunNut02	0004A0DB	Science01	000264D9			0001FAA5	c_Adhesive	6	001651D1	mod_PipeGun_Scope_ScopeLong_Recon
001A4ACF	co_mod_PipeGun_Scope_ScopeLong_Recon	GunNut02	0004A0DB	Science01	000264D9			0001FABB	c_Silver	5	001651D1	mod_PipeGun_Scope_ScopeLong_Recon
001A4ACD	co_mod_PipeGun_Scope_ScopeShort_NV	GunNut01	0004A0DA	Science01	000264D9			0001FABB	c_Silver	2	001651DB	mod_PipeGun_Scope_ScopeShort_NV
001A4ACD	co_mod_PipeGun_Scope_ScopeShort_NV	GunNut01	0004A0DA	Science01	000264D9			0001FAB3	c_NuclearMaterial	1	001651DB	mod_PipeGun_Scope_ScopeShort_NV
001A4ACD	co_mod_PipeGun_Scope_ScopeShort_NV	GunNut01	0004A0DA	Science01	000264D9			0003D294	c_Screws	2	001651DB	mod_PipeGun_Scope_ScopeShort_NV
001A4ACD	co_mod_PipeGun_Scope_ScopeShort_NV	GunNut01	0004A0DA	Science01	000264D9			0001FAA4	c_Glass	2	001651DB	mod_PipeGun_Scope_ScopeShort_NV
001A4ACD	co_mod_PipeGun_Scope_ScopeShort_NV	GunNut01	0004A0DA	Science01	000264D9			0001FAA5	c_Adhesive	3	001651DB	mod_PipeGun_Scope_ScopeShort_NV
001A4ACC	co_mod_PipeGun_Scope_ScopeMedium_NV	GunNut01	0004A0DA	Science01	000264D9			0001FA9B	c_Circuitry	1	001651DA	mod_PipeGun_Scope_ScopeMedium_NV
001A4ACC	co_mod_PipeGun_Scope_ScopeMedium_NV	GunNut01	0004A0DA	Science01	000264D9			0001FAA0	c_FiberOptics	1	001651DA	mod_PipeGun_Scope_ScopeMedium_NV
