Form ID	Editor ID	Leaf Amplitude	Leaf Frequency	Trunk Flexibility	Branch Flexibility	Leaf Flexibility	Trunk Amplitude	Front Amplitude	Back Amplitude	Side Amplitude	Front Frequency	Back Frequency	Side Frequency
FormID: 000E0B84	workshop_ShackBalconyRailing01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000E0B83	workshop_ShackBalconyFloor05	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000E0B82	workshop_ShackBalconyFloor04	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000E0B81	workshop_ShackBalconyFloor03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000E0B80	workshop_ShackBalconyFloor02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000E0B7F	workshop_ShackBalconyFloor01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000E04A8	CovenantWallEndcapMid01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000E04A7	CovenantWallEndcapCor01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000E04A6	CovenantWall01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000E01B8	V111SafetyPosterSmall01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000E01B5	V111SafetyPoster12	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000E01B4	V111SafetyPoster11	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000E01B3	V111SafetyPoster10	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000E01B2	V111SafetyPoster09	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000E01B1	V111SafetyPoster08	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000E01B0	V111SafetyPoster07	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000E01AA	V111SafetyPoster06	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000E01A9	V111SafetyPoster05	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000E01A8	V111SafetyPoster04	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000E01A7	V111SafetyPoster03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000E01A6	V111SafetyPoster02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000E01A5	V111SafetyPoster01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DFFD1	GraveStone05	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DFFCF	GraveStone06	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DFFCD	GraveStone07	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DFFCB	GraveStone08	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DF411	RiverbedSlope01_NF_RubbleRock01RiverRocks01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DF40F	RiverbedStraight01_NF_RubbleRock01RiverRocks01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DF365	DecoLobbyBCeiling1x2Garage01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DDB30	Bld01AddCarport02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DDB1B	ChurchRoofEdgeAEndCap01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DDB16	ChurchAddDoorAwn01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DDB15	ChurchAddDoorArch01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DDAF5	ChurchMainAAdd01Roof01Full01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DDACC	ChurchMainA2x2DoorDouble01Full01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DDA74	ChurchRoofA1x1Str2Way01Full01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DDA19	ChurchIntPlugMed01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DDA16	ChurchRoofA1x1Str3Way01Full01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD8C0	ChurchMainA1x2Cor01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD8B8	ChurchBaseA1x1Str01Half01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD8AC	ChurchBaseA1x1Stairs01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD8A5	ChurchBaseA1x1Cor01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD89E	ChurchBaseA1x1Str01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD89C	ChurchRoofEdgeA1x1Peak01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD88F	ChurchRoofEdgeA1x1Str02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD88D	ChurchMainA1x2DoorSingle01Full01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD88C	ChurchMainA1x2Wall01Full01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD88A	ChurchIntPlugLrg01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD885	ChurchRoofEdgeA1x1Str01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD880	ChurchMainA1x1EndCap01Full02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD877	ChurchMainA1x1EndCap01Full01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD86D	ChurchMainAAdd01Full01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD86A	ChurchRoofCapA1x1Str01Dam01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD865	ChurchRoofCapA1x1Str01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD864	ChurchRoofA1x1Str01Full04	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD860	ChurchRoofA1x1Str01Full02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD85F	ChurchRoofA1x1Str01Full03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD85E	ChurchRoofA1x1Str01Full01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD84E	ChurchIntSupportCossbeam01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD84D	ChurchIntSupport01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD84A	ChurchMainA1x2WallHalf01Full01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD847	ChurchMainATowerBase01Full01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD840	ChurchMainATowerBase01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD83F	ChurchMainATowerMid01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD83E	ChurchMainATowerTop01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD83B	OLDChurchMainATowerA01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD80F	ChurchMainAButtress01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD7EB	ChurchMainA1x2Wall01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD7EA	ChurchRoofA1x1Str01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD7E9	ChurchMainA1x2WinA01Full01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD7E8	ChurchMainA1x2WinA01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD796	ChurchTrinMain1x2WinB02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD794	ChurchTrinMain2x2DoorDouble01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD792	ChurchTrinMainTowerC01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD78E	ChurchTrinMainTowerB01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD787	ChurchTrinMain1x2WinB01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD784	ChurchTrinMain3x2WinB01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD781	ChurchTrinMain1x2WallCol01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD776	ChurchTrinMain1x2WinA01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD774	ChurchTrinProm1x1CorCap01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD3CE	SubFence01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DD3C9	Tire03HollowStatic	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DCDD5	IndBldShellInCornerWindowL01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DCDD4	IndBldShellInCornerWindowB01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DCDD3	IndBldShellInCornerWindowR01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DCD26	BldDecoMdWallCornerCurve01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC8E9	SheetsClean01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC8B9	SubLight03WallShortOff	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC8B8	SubLight03WallShort	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC8B7	SubLight03WallOff	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC8B6	SubLight03WallFreeOff	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC8B5	SubLight03WallFree	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC8B4	SubLight03Wall	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC8B3	SubLight03HangingOff	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC8B2	SubLight03Hanging	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC8B1	SubLight02WallShortOff	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC8B0	SubLight02WallShort	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC8AF	SubLight02WallOff	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC8AE	SubLight02WallFreeOff	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC8AD	SubLight02WallFree	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC8AC	SubLight02Wall	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC8AB	SubLight02HangingOff	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC8AA	SubLight02Hanging	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC8A9	SubLight01Off	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC891	HitExtAWindowBLongBroken01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC86A	HitExtAWindowABroken08	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC868	HitExtAWindowABroken06	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC864	HitExtAWindowABroken05	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC862	HitExtAWindowABroken07	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC860	HitExtAWindowABroken04	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC85D	HitExtAWindowABroken03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC85A	BldgShellMetalCornerWinBottomDamPlates01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC858	BldgShellMetalCornerWinMidDamPlates01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC856	BldgShellMetalCornerWinTopDamPlates01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC851	BldgShellMetalCornerWinTopDam02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC84F	BldgShellMetalCornerWinTopDam01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC84E	BldgShellMetalCornerWinMidDam01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC84A	BldgShellMetalCornerWinBottomDam01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC82A	BldgShellWallIntDoorDouble01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC828	BldgShellBrickDoorDouble01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC81A	BldgShellfloorWoodEdgeCornerHalf02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC816	BldgShellfloorWoodEdgeCornerHalf01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC814	BldgShellFloorWoodHalf01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC811	BldgShellWoodStairsHalf01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC806	HitExtAColumnConector03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC802	HitExtAColumnConector02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC800	HitExtAColumnConector01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC739	HitExtIntWallTall01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DC737	HitExtIntWall01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DBDF1	RiverbedSlope01_ForestFloor	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DB869	InstituteTable01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DB80C	PowerGenerator02Static	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DB51D	IndCatCircle256Collapse01Static	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DB20D	Shelf_Big_Metal	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DB203	Shelf_Big_End	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DB202	Shelf_Big_TwoPoles	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DB200	Shelf_Big_Wood	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DB12D	ConveyorCorFloor01A	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DB127	ConveyorStrRamp01A	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DB126	ConveyorStrFloor01A	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DB125	ConveyorStr01B	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DB124	ConveyorCor02B	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DB11D	ConveyorStr01Machine01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DB0DB	ConveyorStr01A	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000DB0DA	ConveyorCor01A	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D9CAB	TreeElmUndergrowth02Static	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D9CAA	TreeElmUndergrowth01Static	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D9CA9	TreeElmForest02Static	15.000000	4.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D9CA8	TreeElmForest01Static	15.000000	4.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D9CA7	TreeElmTree01Static	15.000000	4.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D9B89	TowelBathClean01b	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D9B88	TowelBathClean01a	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D9B87	TowelBathClean01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D9821	TarberryPlant01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D75C1	HitFloorSolidFullGlass01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D74F7	GraveStone04	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D74F6	GraveStone03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D74F3	GraveStone02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D74F2	GraveStone01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D69F8	SubDoor02Static	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D69F7	SubDoor01Static	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D5941	HitExtAParapetCornerATrim02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D58F3	HitExtCCornerAShort01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D5815	HitExtATrimACornerA03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D5778	HitExtCWallTallLong01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D576C	HitExtCCornerDTall01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D5333	HitExtCWallCapHalfBottom01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D51BE	MicroficheMachine_WithStand	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D51B9	MicroficheMachine	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D51B4	MirelurkDebrisDecal02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4567	BldDecoSmBrokeWallMidTop01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4566	BldDecoSmBrokeWallMidBot01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4565	BldDecoSmBrokeWallMid01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4564	BldDecoSmBrokeWallFreeEdge01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4563	BldDecoSmBrokeWallEdge03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4562	BldDecoSmBrokeWallEdge02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4561	BldDecoSmBrokeWallEdge01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4560	BldDecoSmBrokeWallChunk05	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D455F	BldDecoSmBrokeWallChunk04	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D455E	BldDecoSmBrokeWallChunk03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D455D	BldDecoSmBrokeWallChunk02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D455C	BldDecoSmBrokeWallChunk01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D455B	BldDecoSmBrokeWallCap01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4559	BldDecoSmWallWindowHole01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4558	BldDecoSmWallWindow01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4557	BldDecoSmWallUnderhang01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4556	BldDecoSmWallScktH01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4555	BldDecoSmWallScktG01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4554	BldDecoSmWallScktF01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4553	BldDecoSmWallScktE01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4552	BldDecoSmWallScktD01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4551	BldDecoSmWallScktC02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4550	BldDecoSmWallScktC01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D454F	BldDecoSmWallScktB02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D454E	BldDecoSmWallScktB01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D454D	BldDecoSmWallScktA02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D454C	BldDecoSmWallScktA01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D454B	BldDecoSmWallPlugJ01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D454A	BldDecoSmWallPlugI01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4549	BldDecoSmWallPlugH01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4548	BldDecoSmWallPlugG01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4547	BldDecoSmWallPlugF01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4546	BldDecoSmWallPlugE01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4545	BldDecoSmWallPlugD01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4544	BldDecoSmWallPlugC01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4543	BldDecoSmWallPlugBDblDoor01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4542	BldDecoSmWallPlugADoor01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4541	BldDecoSmWallPillarWall01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4540	BldDecoSmWallPillarTop01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D453F	BldDecoSmWallPillarCorner01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D453E	BldDecoSmWallPillarBot01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D453D	BldDecoSmWallPillarBg01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D453C	BldDecoSmWallPillar03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D453B	BldDecoSmWallPillar02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D453A	BldDecoSmWallPillar01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4539	BldDecoSmWallHoleSealedConc01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4538	BldDecoSmWallHoleSealed01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4537	BldDecoSmWallHole11	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4536	BldDecoSmWallHole10	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4535	BldDecoSmWallHole09	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4534	BldDecoSmWallHole08	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4533	BldDecoSmWallHole07	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4532	BldDecoSmWallHole06	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4531	BldDecoSmWallHole05	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4530	BldDecoSmWallHole04	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D452F	BldDecoSmWallHole03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D452E	BldDecoSmWallHole02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D452D	BldDecoSmWallHole01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D452C	BldDecoSmWallFreeWood01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D452B	BldDecoSmWallEnd01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D452A	BldDecoSmWallCorner03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4529	BldDecoSmWallCorner02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4528	BldDecoSmWallCorner01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4527	BldDecoSmWallAlcove02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4526	BldDecoSmWallAlcove01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4525	BldDecoSmWall128Up02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4524	BldDecoSmWall128Up01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4523	BldDecoSmWall12	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4522	BldDecoSmWall11	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4521	BldDecoSmWall10	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4520	BldDecoSmWall09	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D451F	BldDecoSmWall08	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D451E	BldDecoSmWall07	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D451D	BldDecoSmWall06	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D451C	BldDecoSmWall05	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D451B	BldDecoSmWall4Way01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D451A	BldDecoSmWall04	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4519	BldDecoSmWall3Way01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4518	BldDecoSmWall03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4517	BldDecoSmWall2Way01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4516	BldDecoSmWall02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000D4515	BldDecoSmWall1Way01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
